Time,vcu.INS.yaw_rate
643701122,-0.0516209900379181
643703027,-0.0513864122331142
643705618,-0.0527423582971096
643708095,-0.0526421442627907
643711134,-0.0524917393922806
643712995,-0.0529243759810925
643715719,-0.0522687844932079
643718084,-0.0514289066195488
643751263,-0.050212424248457
643752982,-0.0504371114075184
643771345,-0.048893790692091
643801384,-0.0435599125921726
643803188,-0.0436545796692371
643805698,-0.0449542589485645
643811286,-0.0471350662410259
643813202,-0.0489834547042847
643843341,-0.047302458435297
643860956,-0.0533483810722828
643863402,-0.053002655506134
643881002,-0.0502413846552372
643882994,-0.0502579621970654
643900647,-0.0508758798241615
643903027,-0.0500120259821415
643905628,-0.0499847866594791
643908097,-0.0502609051764011
643910936,-0.0499064363539219
643912995,-0.0508971512317657
643963129,-0.0531138479709625
643965851,-0.053230494260788
643968064,-0.0531162768602371
643978066,-0.0520343780517578
643980710,-0.053347148001194
643982994,-0.0557625293731689
644000708,-0.0596226453781128
644003052,-0.059341374784708
644010755,-0.0564355216920376
644012993,-0.0563688427209854
644040694,-0.0602640695869923
644060778,-0.058906015008688
644063081,-0.0589495450258255
644065800,-0.0580223202705383
644068396,-0.0581740438938141
644080847,-0.0621710680425167
644103087,-0.0662331730127335
644105672,-0.0669503808021545
644110675,-0.0692019313573837
644113130,-0.0697985291481018
644143099,-0.0700409710407257
644145866,-0.0712373703718185
644148098,-0.0731244534254074
644160883,-0.0732491016387939
644163186,-0.0732792317867279
644165702,-0.0737392008304596
644180960,-0.077600784599781
644183176,-0.0794153064489365
644200960,-0.0851819813251495
644203190,-0.0862058848142624
644211002,-0.0863226726651192
644213235,-0.0880697071552277
644215709,-0.0904634296894073
644218087,-0.0917757153511047
644241066,-0.100821599364281
644243349,-0.100714407861233
644260579,-0.106701329350472
644263410,-0.107515379786491
644265668,-0.108655422925949
